title,authors,genres,scored,popularty,status
The Second Coming of Gluttony #8522,Sing Shong,Action,4.92,28027,Completed
Battle Through the Heavens #8523,I Eat Tomatoes,Romance,2.87,66987,Hiatus
Omniscient Reader's Viewpoint #8524,Kugane Maruyama,Romance,2.76,97785,Ongoing
Coiling Dragon #8525,Sui Ishida,Adventure,3.03,14193,Completed
Re:Zero #8526,Nokdu,Horror,2.17,32268,Completed
My Hero Academia #8527,MOKF,Drama,4.97,18134,Completed
Overgeared #8528,Toika,Drama,4.96,15009,Ongoing
I Shall Seal the Heavens #8529,Eiichiro Oda,Comedy,3.43,22700,Ongoing
Overlord #8530,I Eat Tomatoes,Comedy,3.47,74231,Hiatus
Attack on Titan #8531,Tappei Nagatsuki,Adventure,3.64,38564,Completed
I Shall Seal the Heavens #8532,MOKF,Fantasy,2.11,12311,Ongoing
Tokyo Ghoul #8533,Heavenly Silkworm Potato,Horror,4.56,63650,Completed
Demon Slayer #8534,I Eat Tomatoes,Adventure,2.31,9123,Hiatus
Tokyo Ghoul #8535,Koyoharu Gotouge,Drama,2.37,51278,Hiatus
Sword Art Online #8536,Chugong,Adventure,4.31,71284,Ongoing
The Second Coming of Gluttony #8537,Masashi Kishimoto,Romance,2.25,92198,Completed
The Second Coming of Gluttony #8538,Nam Heesung,Comedy,2.43,94573,Hiatus
Martial World #8539,Toika,Sci-Fi,4.6,74527,Completed
A Returner’s Magic Should Be Special #8540,Sui Ishida,Action,2.9,25675,Completed
Martial World #8541,Toika,Comedy,3.78,59025,Hiatus
Overgeared #8542,Nokdu,Romance,4.74,28847,Ongoing
Battle Through the Heavens #8543,Cheongcho,Action,3.86,34778,Ongoing
Overgeared #8544,Kohei Horikoshi,Sci-Fi,3.72,12058,Ongoing
Re:Zero #8545,Heavenly Silkworm Potato,Sci-Fi,4.61,28328,Hiatus
Demon Slayer #8546,Jeong Gong,Drama,2.59,1902,Hiatus
Desolate Era #8547,Yoo Ryeo Han,Drama,4.83,17207,Ongoing
I Shall Seal the Heavens #8548,Yoo Ryeo Han,Romance,4.57,55095,Ongoing
One Piece #8549,Kim Jeongho,Horror,2.82,59596,Completed
Trash of the Count’s Family #8550,Er Gen,Drama,3.63,82896,Hiatus
Battle Through the Heavens #8551,Jeong Gong,Action,2.17,90827,Completed
The King's Avatar #8552,Sing Shong,Sci-Fi,2.07,63139,Ongoing
My Hero Academia #8553,Yoo Ryeo Han,Horror,3.49,66187,Ongoing
Tokyo Ghoul #8554,Nokdu,Fantasy,2.15,60986,Hiatus
Solo Leveling #8555,Nokdu,Fantasy,3.55,31089,Hiatus
I Shall Seal the Heavens #8556,Nokdu,Adventure,2.42,62566,Completed
Reincarnation of the Strongest Sword God #8557,Cocooned Cow,Drama,3.59,1937,Hiatus
Against the Gods #8558,Nokdu,Adventure,3.99,85470,Completed
My Hero Academia #8559,Kugane Maruyama,Drama,3.73,60496,Hiatus
Attack on Titan #8560,Koyoharu Gotouge,Horror,4.36,20181,Ongoing
Release That Witch #8561,Zhu Hong,Action,4.06,40187,Hiatus
Martial World #8562,Masashi Kishimoto,Fantasy,2.3,18195,Ongoing
The Legendary Moonlight Sculptor #8563,Hajime Isayama,Horror,2.29,39527,Ongoing
Overgeared #8564,Sing Shong,Comedy,4.06,75589,Ongoing
Sword Art Online #8565,MOKF,Adventure,2.47,25399,Completed
Coiling Dragon #8566,Toika,Drama,3.28,37764,Hiatus
My Hero Academia #8567,Reki Kawahara,Horror,4.98,51075,Completed
Against the Gods #8568,Blue Butterfly,Action,3.7,64368,Completed
Attack on Titan #8569,Wo Chi Xi Hong Shi,Horror,2.22,91931,Ongoing
Ranker Who Lives A Second Time #8570,Blue Butterfly,Romance,3.35,38611,Hiatus
Douluo Dalu #8571,Masashi Kishimoto,Horror,3.5,88940,Ongoing
Desolate Era #8572,Nokdu,Comedy,2.16,23273,Hiatus
One Piece #8573,Tang Jia San Shao,Fantasy,2.74,47594,Hiatus
Overlord #8574,Kim Jeongho,Fantasy,2.28,91487,Hiatus
Overlord #8575,Nokdu,Adventure,2.04,93201,Hiatus
Douluo Dalu #8576,Toika,Action,4.93,1816,Completed
Reincarnation of the Strongest Sword God #8577,I Eat Tomatoes,Horror,4.81,33976,Completed
Demon Slayer #8578,Zhu Hong,Adventure,3.78,96970,Hiatus
A Returner’s Magic Should Be Special #8579,Reki Kawahara,Adventure,2.04,61685,Hiatus
Desolate Era #8580,Tang Jia San Shao,Horror,4.23,99243,Completed
Solo Leveling #8581,Sing Shong,Sci-Fi,4.0,46695,Hiatus
Attack on Titan #8582,Tite Kubo,Adventure,2.64,92405,Hiatus
Overgeared #8583,Sui Ishida,Romance,2.05,86221,Hiatus
Overlord #8584,Chugong,Fantasy,4.43,66026,Ongoing
My Hero Academia #8585,Cocooned Cow,Action,2.98,44578,Hiatus
Solo Leveling #8586,Kugane Maruyama,Horror,4.59,95947,Completed
A Returner’s Magic Should Be Special #8587,Jeong Gong,Adventure,4.08,6023,Hiatus
Stellar Transformation #8588,Heavenly Silkworm Potato,Sci-Fi,4.13,19885,Completed
The Second Coming of Gluttony #8589,Cheongcho,Romance,3.32,91262,Hiatus
Re:Zero #8590,Reki Kawahara,Horror,2.06,11499,Hiatus
I Shall Seal the Heavens #8591,Kim Jeongho,Adventure,3.33,95832,Ongoing
I Shall Seal the Heavens #8592,Chugong,Fantasy,4.76,22528,Completed
Omniscient Reader's Viewpoint #8593,Masashi Kishimoto,Adventure,4.04,66103,Ongoing
Dungeon Defense #8594,Toika,Drama,3.64,35760,Ongoing
A Returner’s Magic Should Be Special #8595,Masashi Kishimoto,Horror,4.18,70458,Ongoing
Coiling Dragon #8596,Heavenly Silkworm Potato,Horror,3.46,56365,Completed
I Shall Seal the Heavens #8597,Kim Jeongho,Romance,3.04,51093,Ongoing
Release That Witch #8598,Tite Kubo,Horror,3.11,50966,Completed
Demon Slayer #8599,MOKF,Drama,4.31,40007,Ongoing
Battle Through the Heavens #8600,Kohei Horikoshi,Comedy,4.24,25890,Ongoing
Ranker Who Lives A Second Time #8601,Chugong,Drama,2.14,1880,Ongoing
Sword Art Online #8602,Cheongcho,Horror,2.96,53744,Completed
Against the Gods #8603,Eiichiro Oda,Action,3.39,43869,Ongoing
Desolate Era #8604,Drunken Blue,Romance,4.76,82596,Completed
Overgeared #8605,Drunken Blue,Romance,3.98,9402,Ongoing
Ranker Who Lives A Second Time #8606,Eiichiro Oda,Comedy,3.15,75731,Hiatus
Reincarnation of the Strongest Sword God #8607,Blue Butterfly,Horror,3.88,63725,Ongoing
A Returner’s Magic Should Be Special #8608,Masashi Kishimoto,Fantasy,4.28,61751,Completed
Omniscient Reader's Viewpoint #8609,Toika,Romance,2.55,58250,Ongoing
Overlord #8610,Kohei Horikoshi,Comedy,2.1,41474,Hiatus
Douluo Dalu #8611,Goose Five,Romance,4.23,98826,Ongoing
Trash of the Count’s Family #8612,Chugong,Adventure,2.34,94414,Hiatus
I Shall Seal the Heavens #8613,Kohei Horikoshi,Sci-Fi,2.91,61718,Ongoing
Against the Gods #8614,Eiichiro Oda,Fantasy,3.82,47884,Hiatus
Reincarnation of the Strongest Sword God #8615,Kim Jeongho,Sci-Fi,2.72,19708,Hiatus
Battle Through the Heavens #8616,Chugong,Horror,3.62,30381,Completed
The Legendary Moonlight Sculptor #8617,Hajime Isayama,Action,4.85,13050,Ongoing
The Legendary Moonlight Sculptor #8618,Masashi Kishimoto,Romance,2.68,50697,Completed
Dungeon Defense #8619,Sui Ishida,Fantasy,2.41,21630,Completed
Release That Witch #8620,Jeong Gong,Sci-Fi,3.51,27980,Hiatus
Omniscient Reader's Viewpoint #8621,Kim Jeongho,Sci-Fi,2.08,32073,Hiatus
Attack on Titan #8622,Toika,Romance,4.31,63834,Hiatus
Desolate Era #8623,Zhu Hong,Horror,4.49,51036,Completed
My Hero Academia #8624,Chugong,Adventure,2.14,89666,Completed
Demon Slayer #8625,Nokdu,Romance,3.77,80438,Completed
Douluo Dalu #8626,Sui Ishida,Fantasy,2.38,84868,Completed
Reincarnation of the Strongest Sword God #8627,Blue Butterfly,Romance,4.83,66161,Completed
Coiling Dragon #8628,Er Gen,Drama,2.8,82394,Ongoing
Desolate Era #8629,Eiichiro Oda,Horror,4.36,22911,Hiatus
The Legendary Moonlight Sculptor #8630,Hajime Isayama,Romance,3.52,34268,Hiatus
The Second Coming of Gluttony #8631,Sui Ishida,Romance,4.95,85690,Ongoing
Against the Gods #8632,I Eat Tomatoes,Adventure,4.01,56678,Ongoing
Dungeon Defense #8633,Nam Heesung,Action,3.66,95780,Completed
Desolate Era #8634,Tite Kubo,Drama,2.78,55739,Ongoing
Attack on Titan #8635,Goose Five,Horror,3.45,20286,Completed
Attack on Titan #8636,Jeong Gong,Drama,3.72,18466,Ongoing
Reincarnation of the Strongest Sword God #8637,Koyoharu Gotouge,Fantasy,2.66,95607,Hiatus
Solo Leveling #8638,Sing Shong,Fantasy,3.47,5895,Ongoing
Sword Art Online #8639,Chugong,Sci-Fi,4.08,20283,Hiatus
Solo Leveling #8640,Wo Chi Xi Hong Shi,Action,2.49,23942,Ongoing
The Legendary Moonlight Sculptor #8641,Toika,Adventure,4.47,28994,Hiatus
Solo Leveling #8642,Hajime Isayama,Action,3.08,66381,Hiatus
Trash of the Count’s Family #8643,MOKF,Action,4.88,37446,Hiatus
The Second Coming of Gluttony #8644,Hajime Isayama,Horror,3.5,53816,Completed
Solo Leveling #8645,Zhu Hong,Sci-Fi,3.44,51919,Hiatus
Naruto #8646,Toika,Romance,4.34,61371,Completed
Dungeon Defense #8647,Tang Jia San Shao,Horror,4.75,59276,Completed
Tokyo Ghoul #8648,Reki Kawahara,Action,4.81,84600,Hiatus
Trash of the Count’s Family #8649,Kim Jeongho,Fantasy,3.61,20423,Ongoing
The King's Avatar #8650,Blue Butterfly,Comedy,4.64,4710,Hiatus
Dungeon Defense #8651,Kugane Maruyama,Adventure,4.69,64524,Completed
Martial World #8652,Tappei Nagatsuki,Drama,3.45,70522,Hiatus
Sword Art Online #8653,Yoo Ryeo Han,Drama,4.28,36951,Completed
The Second Coming of Gluttony #8654,Reki Kawahara,Drama,2.61,80413,Hiatus
Overlord #8655,Koyoharu Gotouge,Action,3.95,34675,Hiatus
I Shall Seal the Heavens #8656,Sing Shong,Comedy,3.38,62734,Hiatus
Desolate Era #8657,Masashi Kishimoto,Fantasy,3.9,6133,Ongoing
Trash of the Count’s Family #8658,Nam Heesung,Fantasy,2.72,30085,Completed
Reincarnation of the Strongest Sword God #8659,Goose Five,Drama,2.4,9885,Completed
Omniscient Reader's Viewpoint #8660,MOKF,Action,4.24,59115,Completed
Battle Through the Heavens #8661,Jeong Gong,Comedy,3.56,51400,Ongoing
Naruto #8662,I Eat Tomatoes,Comedy,2.67,5922,Hiatus
Sword Art Online #8663,Blue Butterfly,Adventure,3.26,92602,Ongoing
Overgeared #8664,Eiichiro Oda,Adventure,2.15,12373,Hiatus
A Returner’s Magic Should Be Special #8665,Reki Kawahara,Romance,3.55,27873,Hiatus
Release That Witch #8666,Masashi Kishimoto,Comedy,2.79,38111,Completed
A Returner’s Magic Should Be Special #8667,Wo Chi Xi Hong Shi,Sci-Fi,3.93,80893,Ongoing
Ranker Who Lives A Second Time #8668,Sui Ishida,Sci-Fi,2.18,90562,Completed
I Shall Seal the Heavens #8669,Yoo Ryeo Han,Comedy,2.22,3855,Hiatus
Omniscient Reader's Viewpoint #8670,Hajime Isayama,Fantasy,3.56,54493,Completed
One Piece #8671,Cocooned Cow,Adventure,2.43,80230,Completed
Reincarnation of the Strongest Sword God #8672,Cheongcho,Drama,3.27,3967,Ongoing
Overlord #8673,Tang Jia San Shao,Comedy,3.68,19995,Hiatus
Release That Witch #8674,Cocooned Cow,Adventure,3.64,8522,Ongoing
Solo Leveling #8675,Toika,Romance,2.68,84758,Ongoing
Stellar Transformation #8676,Tite Kubo,Sci-Fi,2.37,71388,Ongoing
Against the Gods #8677,Nam Heesung,Comedy,4.75,11096,Completed
Trash of the Count’s Family #8678,Goose Five,Horror,2.61,70263,Ongoing
Bleach #8679,Wo Chi Xi Hong Shi,Comedy,4.67,99685,Ongoing
Against the Gods #8680,Masashi Kishimoto,Action,2.13,81933,Ongoing
Reincarnation of the Strongest Sword God #8681,Hajime Isayama,Fantasy,4.44,53896,Ongoing
Reincarnation of the Strongest Sword God #8682,Tite Kubo,Adventure,3.67,49936,Completed
The King's Avatar #8683,Er Gen,Romance,3.12,32294,Hiatus
The Legendary Moonlight Sculptor #8684,Kohei Horikoshi,Romance,4.82,72524,Ongoing
Overlord #8685,Sing Shong,Comedy,2.54,49889,Ongoing
Naruto #8686,Drunken Blue,Drama,2.05,45864,Ongoing
Martial World #8687,Er Gen,Action,4.66,9867,Ongoing
Desolate Era #8688,Kim Jeongho,Fantasy,3.35,8299,Hiatus
Coiling Dragon #8689,MOKF,Drama,4.78,23312,Completed
Sword Art Online #8690,Cocooned Cow,Action,3.57,48531,Completed
Re:Zero #8691,Yoo Ryeo Han,Romance,3.58,43607,Completed
Douluo Dalu #8692,Cheongcho,Horror,4.29,12480,Hiatus
Naruto #8693,Er Gen,Horror,2.22,45652,Ongoing
The Second Coming of Gluttony #8694,Zhu Hong,Action,4.29,45313,Completed
One Piece #8695,Tappei Nagatsuki,Sci-Fi,4.79,4418,Ongoing
Demon Slayer #8696,Reki Kawahara,Horror,4.69,35913,Completed
Omniscient Reader's Viewpoint #8697,Yoo Ryeo Han,Drama,2.98,73427,Completed
Coiling Dragon #8698,Sing Shong,Adventure,3.42,8451,Completed
Overgeared #8699,Wo Chi Xi Hong Shi,Adventure,4.46,47216,Completed
Naruto #8700,Hajime Isayama,Horror,2.45,48421,Completed
Re:Zero #8701,Chugong,Romance,4.84,24901,Completed
Release That Witch #8702,Tite Kubo,Fantasy,2.62,44835,Completed
Dungeon Defense #8703,Kim Jeongho,Fantasy,2.77,8557,Ongoing
Bleach #8704,Nam Heesung,Adventure,4.1,45669,Hiatus
The King's Avatar #8705,Blue Butterfly,Fantasy,3.84,59392,Hiatus
Sword Art Online #8706,Heavenly Silkworm Potato,Fantasy,3.46,51861,Completed
I Shall Seal the Heavens #8707,Tang Jia San Shao,Horror,4.03,85882,Hiatus
Stellar Transformation #8708,Goose Five,Adventure,3.14,73374,Ongoing
Dungeon Defense #8709,Kugane Maruyama,Sci-Fi,2.02,8586,Hiatus
Sword Art Online #8710,Heavenly Silkworm Potato,Adventure,4.31,47954,Hiatus
Coiling Dragon #8711,Nokdu,Drama,4.97,63631,Hiatus
Coiling Dragon #8712,Wo Chi Xi Hong Shi,Horror,2.01,21641,Hiatus
Battle Through the Heavens #8713,I Eat Tomatoes,Romance,3.68,1204,Completed
The Second Coming of Gluttony #8714,Toika,Sci-Fi,4.11,37431,Completed
Solo Leveling #8715,Sui Ishida,Horror,2.4,24319,Ongoing
The King's Avatar #8716,Drunken Blue,Drama,3.63,10627,Ongoing
The King's Avatar #8717,Reki Kawahara,Adventure,4.66,17098,Completed
The King's Avatar #8718,Sing Shong,Adventure,4.96,65846,Ongoing
Release That Witch #8719,Chugong,Sci-Fi,4.78,83911,Ongoing
One Piece #8720,Er Gen,Sci-Fi,4.88,18161,Ongoing
Release That Witch #8721,Sui Ishida,Fantasy,3.26,20679,Ongoing
Reincarnation of the Strongest Sword God #8722,Yoo Ryeo Han,Comedy,2.64,76655,Ongoing
The Second Coming of Gluttony #8723,Er Gen,Sci-Fi,2.45,55559,Ongoing
Reincarnation of the Strongest Sword God #8724,Eiichiro Oda,Horror,4.23,56423,Completed
Dungeon Defense #8725,Kohei Horikoshi,Sci-Fi,2.74,57167,Ongoing
Attack on Titan #8726,Er Gen,Horror,3.16,35257,Ongoing
Dungeon Defense #8727,Cocooned Cow,Horror,3.75,69599,Ongoing
Attack on Titan #8728,Goose Five,Romance,3.09,6734,Completed
The Legendary Moonlight Sculptor #8729,Sing Shong,Sci-Fi,3.97,69604,Hiatus
Release That Witch #8730,Yoo Ryeo Han,Fantasy,3.54,31160,Ongoing
The King's Avatar #8731,Eiichiro Oda,Romance,4.52,30065,Hiatus
Naruto #8732,Yoo Ryeo Han,Action,4.11,2194,Hiatus
Solo Leveling #8733,Reki Kawahara,Comedy,3.57,78102,Ongoing
Naruto #8734,Kugane Maruyama,Adventure,3.47,43611,Completed
Naruto #8735,Reki Kawahara,Action,3.61,17297,Ongoing
Solo Leveling #8736,Tappei Nagatsuki,Romance,2.71,60169,Hiatus
Desolate Era #8737,Nokdu,Horror,4.44,72574,Ongoing
Overlord #8738,Drunken Blue,Drama,2.69,55278,Ongoing
Douluo Dalu #8739,Sing Shong,Adventure,2.65,77973,Completed
One Piece #8740,Hajime Isayama,Drama,3.98,24529,Ongoing
The King's Avatar #8741,Chugong,Drama,2.58,14502,Completed
Demon Slayer #8742,Toika,Fantasy,2.85,71714,Hiatus
Demon Slayer #8743,Drunken Blue,Drama,2.35,74204,Ongoing
Overlord #8744,MOKF,Drama,2.86,73632,Ongoing
A Returner’s Magic Should Be Special #8745,Kim Jeongho,Drama,4.98,34910,Completed
I Shall Seal the Heavens #8746,Blue Butterfly,Drama,4.7,9338,Hiatus
Ranker Who Lives A Second Time #8747,Koyoharu Gotouge,Romance,3.49,22047,Ongoing
Dungeon Defense #8748,Koyoharu Gotouge,Fantasy,3.0,61061,Ongoing
Tokyo Ghoul #8749,Chugong,Action,3.27,95556,Ongoing
Release That Witch #8750,Cheongcho,Horror,2.2,54287,Hiatus
Stellar Transformation #8751,Cocooned Cow,Comedy,2.93,45819,Hiatus
Battle Through the Heavens #8752,Kim Jeongho,Sci-Fi,2.87,69701,Completed
Against the Gods #8753,Sui Ishida,Action,4.15,93910,Ongoing
Overgeared #8754,Heavenly Silkworm Potato,Drama,2.53,75189,Hiatus
Against the Gods #8755,Sing Shong,Sci-Fi,4.05,38595,Ongoing
Re:Zero #8756,Heavenly Silkworm Potato,Romance,2.14,36637,Completed
The King's Avatar #8757,Jeong Gong,Adventure,4.62,45298,Hiatus
Reincarnation of the Strongest Sword God #8758,Kohei Horikoshi,Adventure,4.89,70171,Ongoing
A Returner’s Magic Should Be Special #8759,I Eat Tomatoes,Sci-Fi,3.1,12517,Ongoing
Dungeon Defense #8760,Yoo Ryeo Han,Sci-Fi,3.71,36023,Ongoing
Reincarnation of the Strongest Sword God #8761,I Eat Tomatoes,Horror,4.28,78248,Completed
Douluo Dalu #8762,Eiichiro Oda,Drama,3.74,62786,Completed
One Piece #8763,Sing Shong,Adventure,2.75,89614,Completed
Against the Gods #8764,Hajime Isayama,Drama,3.96,17214,Completed
Desolate Era #8765,Hajime Isayama,Action,4.74,82606,Ongoing
Tokyo Ghoul #8766,Toika,Romance,4.25,10475,Ongoing
Tokyo Ghoul #8767,Nokdu,Horror,4.04,63268,Completed
Naruto #8768,Tang Jia San Shao,Drama,4.97,95112,Completed
Bleach #8769,Sui Ishida,Romance,4.84,70923,Ongoing
Solo Leveling #8770,Er Gen,Horror,3.09,26122,Ongoing
Omniscient Reader's Viewpoint #8771,Hajime Isayama,Action,3.52,41801,Completed
Re:Zero #8772,Kim Jeongho,Comedy,2.31,10044,Hiatus
Naruto #8773,Koyoharu Gotouge,Adventure,4.58,5532,Ongoing
Stellar Transformation #8774,Cheongcho,Romance,2.86,47547,Completed
Dungeon Defense #8775,Zhu Hong,Romance,2.56,57670,Completed
My Hero Academia #8776,Tite Kubo,Comedy,2.51,59154,Completed
The King's Avatar #8777,Wo Chi Xi Hong Shi,Adventure,4.37,33462,Ongoing
Bleach #8778,Chugong,Comedy,4.22,54703,Completed
My Hero Academia #8779,I Eat Tomatoes,Sci-Fi,3.87,24584,Completed
One Piece #8780,Kohei Horikoshi,Romance,4.83,61345,Ongoing
Reincarnation of the Strongest Sword God #8781,Kohei Horikoshi,Action,4.65,56974,Hiatus
I Shall Seal the Heavens #8782,Heavenly Silkworm Potato,Romance,4.52,29809,Ongoing
Ranker Who Lives A Second Time #8783,Cocooned Cow,Horror,4.44,49584,Ongoing
The Legendary Moonlight Sculptor #8784,Tappei Nagatsuki,Adventure,3.53,37343,Ongoing
Release That Witch #8785,Sing Shong,Horror,3.85,28119,Completed
Desolate Era #8786,Kim Jeongho,Drama,2.25,56161,Hiatus
Re:Zero #8787,Tappei Nagatsuki,Drama,4.52,81594,Hiatus
My Hero Academia #8788,Yoo Ryeo Han,Action,2.02,24028,Ongoing
Trash of the Count’s Family #8789,Koyoharu Gotouge,Comedy,3.31,87458,Hiatus
Coiling Dragon #8790,Sui Ishida,Drama,3.6,74086,Ongoing
Douluo Dalu #8791,Wo Chi Xi Hong Shi,Action,3.72,99791,Hiatus
Coiling Dragon #8792,Reki Kawahara,Adventure,4.14,97275,Hiatus
The Second Coming of Gluttony #8793,Er Gen,Sci-Fi,3.53,5414,Completed
Naruto #8794,Nam Heesung,Action,3.22,82306,Completed
Demon Slayer #8795,I Eat Tomatoes,Horror,2.57,9845,Completed
Demon Slayer #8796,Cheongcho,Fantasy,2.84,59587,Hiatus
Bleach #8797,MOKF,Romance,2.54,10223,Hiatus
A Returner’s Magic Should Be Special #8798,Cheongcho,Fantasy,2.36,75186,Completed
Solo Leveling #8799,Toika,Action,4.72,16657,Hiatus
Stellar Transformation #8800,Nokdu,Adventure,3.01,14694,Ongoing
Naruto #8801,Sing Shong,Comedy,3.31,25864,Completed
Re:Zero #8802,Tappei Nagatsuki,Adventure,3.74,30302,Completed
Against the Gods #8803,Eiichiro Oda,Comedy,3.15,20415,Hiatus
Battle Through the Heavens #8804,Cocooned Cow,Romance,2.66,51039,Completed
Tokyo Ghoul #8805,Tite Kubo,Drama,2.6,72860,Ongoing
The Legendary Moonlight Sculptor #8806,Yoo Ryeo Han,Drama,2.32,45328,Ongoing
Omniscient Reader's Viewpoint #8807,Er Gen,Drama,4.05,88010,Ongoing
Overlord #8808,Tappei Nagatsuki,Romance,4.83,35421,Completed
Dungeon Defense #8809,Koyoharu Gotouge,Action,3.1,89083,Hiatus
Against the Gods #8810,Toika,Sci-Fi,3.36,26375,Hiatus
Tokyo Ghoul #8811,Tite Kubo,Adventure,3.6,96872,Ongoing
Omniscient Reader's Viewpoint #8812,Nokdu,Fantasy,3.02,35490,Completed
Desolate Era #8813,Goose Five,Adventure,2.51,1904,Hiatus
Stellar Transformation #8814,Zhu Hong,Comedy,3.57,15861,Hiatus
Stellar Transformation #8815,Eiichiro Oda,Sci-Fi,3.06,20579,Hiatus
Release That Witch #8816,Heavenly Silkworm Potato,Adventure,4.29,48457,Completed
Ranker Who Lives A Second Time #8817,Heavenly Silkworm Potato,Action,2.98,53419,Completed
Ranker Who Lives A Second Time #8818,Kohei Horikoshi,Fantasy,4.09,63261,Hiatus
Reincarnation of the Strongest Sword God #8819,Koyoharu Gotouge,Horror,3.87,41967,Hiatus
Demon Slayer #8820,Eiichiro Oda,Romance,2.59,36427,Completed
Demon Slayer #8821,Nokdu,Fantasy,4.95,54556,Hiatus
Trash of the Count’s Family #8822,Tang Jia San Shao,Fantasy,4.67,31725,Ongoing
The Legendary Moonlight Sculptor #8823,Blue Butterfly,Adventure,4.62,3572,Hiatus
Overlord #8824,Heavenly Silkworm Potato,Action,2.07,30106,Ongoing
The King's Avatar #8825,Masashi Kishimoto,Fantasy,2.83,60160,Hiatus
Stellar Transformation #8826,Eiichiro Oda,Comedy,2.99,35534,Ongoing
Sword Art Online #8827,Blue Butterfly,Action,2.6,78766,Ongoing
Stellar Transformation #8828,Toika,Adventure,3.15,24762,Completed
Sword Art Online #8829,Kim Jeongho,Sci-Fi,4.66,97351,Completed
Reincarnation of the Strongest Sword God #8830,Wo Chi Xi Hong Shi,Romance,3.45,89805,Hiatus
Overgeared #8831,I Eat Tomatoes,Romance,2.67,70497,Completed
Douluo Dalu #8832,Zhu Hong,Drama,3.31,58041,Completed
Omniscient Reader's Viewpoint #8833,I Eat Tomatoes,Comedy,4.26,21959,Ongoing
Against the Gods #8834,I Eat Tomatoes,Sci-Fi,4.56,41256,Hiatus
A Returner’s Magic Should Be Special #8835,Koyoharu Gotouge,Drama,4.22,66184,Ongoing
Trash of the Count’s Family #8836,Sing Shong,Romance,3.05,92505,Hiatus
Martial World #8837,Eiichiro Oda,Romance,2.1,75466,Ongoing
The King's Avatar #8838,Tappei Nagatsuki,Adventure,4.33,22845,Completed
Against the Gods #8839,Goose Five,Romance,4.37,97071,Ongoing
Against the Gods #8840,Toika,Comedy,3.29,88570,Ongoing
Trash of the Count’s Family #8841,Tite Kubo,Drama,4.68,11264,Hiatus
Battle Through the Heavens #8842,Masashi Kishimoto,Adventure,3.34,73371,Ongoing
Tokyo Ghoul #8843,Drunken Blue,Romance,3.34,82205,Hiatus
Coiling Dragon #8844,Wo Chi Xi Hong Shi,Comedy,3.72,85699,Hiatus
Demon Slayer #8845,Sing Shong,Adventure,4.5,43351,Hiatus
A Returner’s Magic Should Be Special #8846,Sui Ishida,Adventure,2.19,1070,Ongoing
Reincarnation of the Strongest Sword God #8847,Drunken Blue,Action,2.78,73019,Hiatus
Ranker Who Lives A Second Time #8848,Tang Jia San Shao,Action,3.41,10521,Completed
Coiling Dragon #8849,Tite Kubo,Horror,3.64,50912,Hiatus
Attack on Titan #8850,Kohei Horikoshi,Comedy,4.89,23475,Completed
Overgeared #8851,Eiichiro Oda,Action,4.55,68212,Ongoing
My Hero Academia #8852,Sui Ishida,Sci-Fi,2.95,95182,Completed
Demon Slayer #8853,Goose Five,Adventure,2.41,52006,Completed
Douluo Dalu #8854,Er Gen,Action,3.44,43680,Completed
Overlord #8855,Eiichiro Oda,Drama,3.31,6616,Completed
